key,repo,name
java:S7435,java,Processing persistent unique identifiers is security-sensitive
java:S2096,java,"""main"" should not ""throw"" anything"
java:S2097,java,"""equals(Object obj)"" should test the argument's type"
java:S3052,java,Fields should not be initialized to default values
java:S3064,java,Assignment of lazy-initialized members should be the last step with double-checked locking
java:S3065,java,Min and max used in combination should not always return the same value
java:S3066,java,"""enum"" fields should not be publicly mutable"
java:S3067,java,"""getClass"" should not be used for synchronization"
java:S4032,java,"Packages containing only ""package-info.java"" should be removed"
java:S4034,java,"""Stream"" call chains should be simplified when possible"
java:S4036,java,Searching OS commands in PATH is security-sensitive
java:S4143,java,Map values should not be replaced unconditionally
java:S4144,java,Methods should not have identical implementations
java:S4174,java,Local constants should follow naming conventions for constants
java:S4266,java,"""Stream.collect()"" calls should not be redundant"
java:S4276,java,Functional Interfaces should be as specialised as possible
java:S5128,java,"""Bean Validation"" (JSR 380) should be properly configured"
java:S5247,java,Disabling auto-escaping in template engines is security-sensitive
java:S5261,java,"""else"" statements should be clearly matched with an ""if"""
java:S5361,java,"""String#replace"" should be preferred to ""String#replaceAll"""
java:S6201,java,"Pattern Matching for ""instanceof"" operator should be used instead of simple ""instanceof"" + cast"
java:S6202,java,"Operator ""instanceof"" should be used instead of ""A.class.isInstance()"""
java:S6203,java,Text blocks should not be used in complex expressions
java:S6204,java,"""Stream.toList()"" method should be used instead of ""collectors"" when unmodifiable list needed"
java:S6205,java,Switch arrow labels should not use redundant keywords
java:S6206,java,Records should be used instead of ordinary classes when representing immutable data structure
java:S6207,java,Redundant constructors/methods should be avoided in records
java:S6208,java,Comma-separated labels should be used in Switch with colon case
java:S6209,java,Members ignored during record serialization should not be used
java:S6211,java,Custom getter method should not be used to override record's getter behavior
java:S6212,java,Local-Variable Type Inference should be used
java:S6213,java,Restricted Identifiers should not be used as Identifiers
java:S6216,java,Reflection should not be used to increase accessibility of records' fields
java:S6217,java,Permitted types of a sealed class should be omitted if they are declared in the same file
java:S6218,java,Equals method should be overridden in records containing array fields
java:S6219,java,'serialVersionUID' field should not be set to '0L' in records
java:S6326,java,Regular expressions should not contain multiple spaces
java:S6353,java,Regular expression quantifiers and character classes should be used concisely
java:S6355,java,Deprecated annotations should include explanations
java:S888,java,"Equality operators should not be used in ""for"" loop termination conditions"
java:S2092,java,"Creating cookies without the ""secure"" flag is security-sensitive"
java:S2093,java,Try-with-resources should be used
java:S2094,java,Classes should not be empty
java:S2095,java,Resources should be closed
java:S4274,java,Asserts should not be used to check the parameters of a public method
java:S4275,java,Getters and setters should access the expected fields
java:S5122,java,Having a permissive Cross-Origin Resource Sharing policy is security-sensitive
java:S6331,java,Regular expressions should not contain empty groups
java:S899,java,Return values should not be ignored when they contain the operation status code
css:S4647,css,Color definitions should be valid
css:S4648,css,Duplicated font names should be removed
css:S4661,css,Media features should be valid
css:S4662,css,"""at-rules"" should be valid"
css:S4663,css,Multi-line comments should not be empty
css:S4664,css,Selectors of lower specificity should come before overriding selectors of higher specificity
css:S4666,css,Selectors should not be duplicated
css:S4667,css,CSS files should not be empty
css:S4668,css,Single line comment syntax should not be used
css:S1116,css,Extra semicolons should be removed
css:S125,css,Sections of code should not be commented out
css:S4649,css,Font declarations should contain at least one generic font family
css:S4650,css,"""calc"" operands should be correctly spaced"
css:S4651,css,"""linear-gradient"" directions should be valid"
css:S4652,css,Strings should not contain new lines
css:S4653,css,Units should be valid
css:S4654,css,CSS properties should be valid
css:S4655,css,"""!important"" should not be used on ""keyframes"""
css:S4656,css,Properties should not be duplicated
css:S4657,css,Shorthand properties that override related longhand properties should be avoided
css:S4659,css,Pseudo-class selectors should be valid
css:S4660,css,Pseudo-element selectors should be valid
css:S1128,css,Duplicate imports should be removed
css:S4658,css,Empty blocks should be removed
css:S4670,css,Selectors should be known
css:S5362,css,"Expressions within ""calc"" should be valid"
kubernetes:S1874,kubernetes,Deprecated code should not be used
kubernetes:S6865,kubernetes,Service account permissions should be restricted
kubernetes:S1135,kubernetes,"Track uses of ""TODO"" tags"
kubernetes:S5332,kubernetes,Using clear-text protocols is security-sensitive
kubernetes:S6428,kubernetes,Running containers in privileged mode is security-sensitive
kubernetes:S6433,kubernetes,Mounting sensitive file system paths is security-sensitive
kubernetes:S6867,kubernetes,Wildcards should not be used to define RBAC permissions
kubernetes:S6868,kubernetes,Allowing command execution is security sensitive
kubernetes:S6873,kubernetes,Memory requests should be specified
kubernetes:S6897,kubernetes,Storage requests should be specified
kubernetes:S5849,kubernetes,Setting capabilities is security-sensitive
kubernetes:S6429,kubernetes,Exposing Docker sockets is security-sensitive
kubernetes:S6473,kubernetes,Exposing administration services in containers is security-sensitive
kubernetes:S6864,kubernetes,Memory limits should be enforced
kubernetes:S6869,kubernetes,CPU limits should be enforced
